AGCNr,Name,HIra,HIdec,OCra,OCdec,v21,w50,werr,flux,fluxerr,snratio,rms,dist,loghimass,detcode
204483,"        ", 152.026657,   2.347222, 152.028748,   2.345000, 1985,147,  3,  5.71,0.09, 38.8, 2.70,  30.8, 9.11,1
  5464,"DDO72   ", 152.032501,  29.545000, 152.032089,  29.541666, 1006,103,  2,  3.51,0.06, 38.3, 2.01,  16.5, 8.35,1
208414,"HIdetHVC", 152.045837,   6.084445,   0.000000,   0.000000,  154, 22,  1,  1.45,0.06, 13.4, 4.55,   0.0, 0.00,9
  5467,"093-056 ", 152.049164,  18.710835, 152.053741,  18.706945, 2897,144,  2,  7.43,0.12, 36.2, 3.81,  44.0, 9.53,1
  5470,"Leo I   ", 152.154572,  12.330000, 152.116669,  12.306389,  251, 84, 35,  0.38,0.08,  2.9, 3.17,   0.3, 3.75,2
200110,"CG55    ", 152.244583,  32.012779, 152.241669,  32.010555, 1451,103,  4,  1.61,0.06, 16.8, 2.10,  23.2, 8.31,1
205076,"FGC120A ", 152.321655,   5.409722, 152.322495,   5.404167, 1701, 83, 14,  1.09,0.06, 11.6, 2.28,  26.8, 8.27,1
208477,"        ", 152.332077,  27.944721, 152.332489,  27.945276,  583, 22,  5,  0.35,0.04,  8.0, 1.95,   8.4, 6.77,1
  5478,"153-024 ", 152.381241,  30.151112, 152.382080,  30.150278, 1377, 59,  2,  7.90,0.05,110.6, 2.05,  22.2, 8.96,1
  5482,"        ", 152.571259,  32.277779, 152.567932,  32.276665, 1456,105,  3,  7.46,0.07, 70.8, 2.28,  23.3, 8.98,1
202731,"        ", 152.657501,  12.602500, 152.641251,  12.594444, 2792, 73, 11,  0.37,0.05,  4.3, 2.22,  42.7, 8.20,2
208415,"HIdetHVC", 152.661255,   5.615278,   0.000000,   0.000000,  147, 23,  0,  1.36,0.04, 15.5, 3.56,   0.0, 0.00,9
721972,"        ", 152.817078,  24.071945, 152.817505,  24.065556, 1356, 36,  9,  0.47,0.04,  7.5, 2.27,  21.9, 7.72,1
208303,"HIdetHVC", 152.832077,  10.004444,   0.000000,   0.000000, -137, 55,  8,  0.43,0.04,  6.1, 2.09,   0.0, 0.00,9
208558,"        ", 152.962509,  28.019444, 152.965836,  28.021389, 1315, 42, 15,  0.44,0.04,  7.8, 1.91,  21.4, 7.68,1
208520,"HIdetHVC", 153.169998,   0.742778,   0.000000,   0.000000,  151, 20,  0,  1.93,0.11, 10.2, 9.40,   0.0, 0.00,9
208532,"HIdetHVC", 153.178329,   3.008333,   0.000000,   0.000000,  235, 34,  9,  0.44,0.06,  5.3, 3.10,   0.0, 0.00,9
  5504,"036-059 ", 153.206665,   7.105278, 153.204163,   7.103055, 1545,147,  3,  4.40,0.07, 32.6, 2.49,  24.7, 8.80,1
  5505,"N3153   ", 153.210419,  12.669167, 153.209991,  12.666667, 2811,253,  2, 18.35,0.10,104.2, 2.47,  36.0, 9.75,1
200162,"123-024 ", 153.218750,  22.720835, 153.218750,  22.722500, 1285,128, 23,  1.48,0.07, 11.8, 2.46,  21.0, 8.19,1
  5510,"N3162   ", 153.379150,  22.742222, 153.381653,  22.736944, 1302,177,  2, 30.48,0.08,223.2, 2.29,  21.3, 9.51,1
208533,"HIdetgrp", 153.404572,   3.641389,   0.000000,   0.000000, 1274, 27,  0,  0.99,0.03, 14.1, 2.69,  20.5, 7.99,1
  5516,"N3166   ", 153.422501,   3.412222, 153.439987,   3.424444, 1326,193,  7,  9.85,0.12, 54.6, 2.89,  21.3, 9.02,1
208534,"HIdetgrp", 153.476242,   3.520833,   0.000000,   0.000000, 1302, 51,  2,  5.37,0.05, 58.4, 2.74,  21.0, 8.75,1
  5522,"036-065 ", 153.497070,   7.021945, 153.495819,   7.023334, 1218,211,  2, 38.90,0.10,233.7, 2.56,  41.9,10.21,1
208443,"        ", 153.510010,   3.134444, 153.504166,   3.140833, 1484, 50,  2,  3.22,0.06, 40.2, 2.50,  23.6, 8.63,1
208457,"        ", 153.516251,   3.364722, 153.533340,   3.344722, 1346, 44,  1,  5.78,0.04, 76.3, 2.50,  21.6, 8.80,1
208535,"HIdetgrp", 153.534592,   3.563889,   0.000000,   0.000000, 1109, 41,  1,  4.48,0.04, 62.0, 2.41,  17.9, 8.53,1
734320,"        ", 153.545013,  15.846666, 153.554596,  15.861667, 2968,168, 23,  1.34,0.07, 10.8, 2.13,  45.1, 8.81,1
  5525,"N3169   ", 153.561264,   3.465556, 153.561676,   3.466389, 1232,452,  4, 81.50,0.18,244.5, 3.29,  23.2,10.02,1
  5524,"123-027 ", 153.590424,  22.128056, 153.590836,  22.124445, 1636,180,  2,  2.73,0.07, 22.0, 2.06,  21.8, 8.49,1
  5526,"093-078 ", 153.623764,  15.901388, 153.618744,  15.902499, 3035,165,  2,  4.51,0.07, 35.5, 2.21,  46.1, 9.35,1
208839,"HIdetHVC", 153.625824,  31.715000,   0.000000,   0.000000,  109, 22,  0, 33.26,0.09,194.8, 7.85,   0.0, 0.00,9
208536,"HIdetgrp", 153.669586,   3.390278,   0.000000,   0.000000, 1226, 33,  1,  1.76,0.04, 24.7, 2.71,  19.8, 8.21,1
208840,"HIdetHVC", 153.686249,  32.330555,   0.000000,   0.000000,  -85, 23,  0, 74.82,0.10,361.7, 8.90,   0.0, 0.00,9
204288,"        ", 153.707504,   3.653056, 153.714584,   3.648055,  989, 43,  3,  7.56,0.07, 95.0, 2.67,  15.6, 8.64,1
208537,"HIdetgrp", 153.720001,   3.390833,   0.000000,   0.000000, 1181, 30,  1,  2.34,0.03, 35.6, 2.48,  19.1, 8.30,1
208416,"HIdetHVC", 153.799164,   5.166667,   0.000000,   0.000000,  158, 25,  1,  3.53,0.07, 30.8, 4.65,   0.0, 0.00,9
208417,"HIdetHVC", 153.820831,   5.352500,   0.000000,   0.000000,  127, 33,  1,  5.78,0.06, 49.2, 3.85,   0.0, 0.00,9
208329,"        ", 153.868332,   3.595556, 153.882919,   3.585556, 1018, 47,  3,  1.15,0.05, 15.6, 2.36,  16.2, 7.85,1
208538,"HIdet   ", 153.883759,   3.688334,   0.000000,   0.000000,  989, 55,  3,  3.80,0.08, 35.5, 3.19,  15.6, 8.34,1
208539,"HIdet   ", 153.885834,   3.723611,   0.000000,   0.000000,  975, 27,  3,  2.67,0.06, 42.3, 2.62,  15.4, 8.17,1
  5539,"036-075 ", 153.983749,   2.686111, 153.979584,   2.685833, 1278,141,  2, 14.73,0.08,113.8, 2.43,  20.6, 9.17,1
201993,"KKH 60  ", 153.993332,   6.806945, 153.997925,   6.804167, 1620, 94,  4,  1.66,0.06, 16.6, 2.30,  25.8, 8.41,1
208418,"HIdetHVC", 154.043320,   6.102777,   0.000000,   0.000000,  142, 35,  0,  5.40,0.06, 47.5, 3.85,   0.0, 0.00,9
208419,"HIdetHVC", 154.043747,   4.011111,   0.000000,   0.000000,  131, 22,  1,  1.29,0.04, 19.2, 2.84,   0.0, 0.00,9
  5544,"N3177   ", 154.147079,  21.120277, 154.141663,  21.123056, 1310,181,  4,  3.76,0.07, 29.3, 2.13,  21.8, 8.62,1
208739,"nrN3193 ", 154.200409,  22.448055,   0.000000,   0.000000, 1276, 26,  8,  1.02,0.05, 16.0, 2.69,  21.0, 8.02,1
208420,"HIdetHVC", 154.245834,   5.993334,   0.000000,   0.000000,  138, 30,  1,  8.20,0.06, 66.1, 4.05,   0.0, 0.00,9
204302,"        ", 154.264587,   3.654722, 154.259598,   3.646111, 1039, 33, 12,  0.36,0.04,  5.9, 2.31,  16.6, 7.37,2
208772,"rgmph   ", 154.289169,  33.848331, 154.285431,  33.851665, 1369, 31,  6,  0.42,0.04,  8.3, 1.95,  22.1, 7.68,1
  5551,"        ", 154.294159,   4.333611, 154.299179,   4.330555, 1344, 56,  3,  5.09,0.07, 57.8, 2.59,  21.7, 8.75,1
208740,"nrN3193 ", 154.318756,  22.421665,   0.000000,   0.000000, 1254, 45,  6,  0.69,0.05,  8.7, 2.61,  20.6, 7.84,1
201052,"        ", 154.345428,  21.801111, 154.347092,  21.799444, 1943, 42,  3,  2.38,0.06, 35.3, 2.28,  30.4, 8.72,1
200232,"        ", 154.357925,  29.366945, 154.360016,  29.369722,  450, 49, 11,  0.86,0.05, 12.1, 2.23,   6.2, 6.90,1
208540,"HIdetHVC", 154.411667,   3.443333,   0.000000,   0.000000,  151, 26,  1,  1.51,0.04, 17.7, 3.38,   0.0, 0.00,9
  5554,"N3185   ", 154.414581,  21.686666, 154.410843,  21.687777, 1230,253,  2,  3.58,0.08, 23.5, 2.14,  25.1, 8.73,1
201337,"123-035 ", 154.426254,  22.806665, 154.414581,  22.809721, 1178,183,  7,  1.20,0.08,  8.5, 2.33,  19.4, 8.03,1
208741,"nrN3193 ", 154.443344,  22.331390,   0.000000,   0.000000, 1258, 25,  6,  0.83,0.05, 11.6, 3.03,  20.7, 7.92,1
  5556,"N3187   ", 154.454163,  21.867500, 154.449585,  21.873056, 1586,219,  4, 11.19,0.09, 74.9, 2.25,  21.8, 9.10,1
208392,"        ", 154.515015,   4.306667, 154.515427,   4.309722, 1322, 34,  6,  0.55,0.05,  8.8, 2.31,  21.3, 7.77,1
  5559,"N3189   ", 154.537079,  21.828056, 154.522919,  21.830833, 1310,463,  7,  4.53,0.12, 19.0, 2.30,  22.2, 8.72,1
208742,"nrN3193 ", 154.592499,  22.313055,   0.000000,   0.000000, 1275, 63,  3,  1.33,0.06, 12.9, 2.86,  21.0, 8.14,1
208743,"nrN3193 ", 154.660828,  22.241388,   0.000000,   0.000000, 1315, 81,  7,  1.80,0.07, 16.3, 2.72,  21.6, 8.30,1
208492,"HIdetHVC", 154.716248,  24.375834,   0.000000,   0.000000, -104, 26,  1,  2.47,0.06, 24.2, 4.37,   0.0, 0.00,9
200255,"124-001a", 154.755829,  21.287777, 154.756256,  21.283611, 1083, 50,  6,  2.65,0.06, 37.7, 2.18,  21.8, 8.47,1
202044,"ADBS    ", 154.762497,  22.162777, 154.764999,  22.151943, 1370, 45,  6,  1.52,0.06, 19.7, 2.52,  22.4, 8.25,1
739284,"        ", 154.772919,  17.181110, 154.769165,  17.183332, 1976, 65, 14,  0.55,0.06,  6.6, 2.26,  31.0, 8.10,1
208421,"HIdetHVC", 154.773331,   3.896111,   0.000000,   0.000000,  129, 24,  1,  2.24,0.05, 22.9, 3.71,   0.0, 0.00,9
201174,"F500-4  ", 154.836655,  22.699720, 154.829987,  22.701389, 1573, 51,  6,  0.57,0.06,  6.8, 2.60,  25.3, 7.93,1
208521,"HIdetHVC", 154.841248,   1.161944,   0.000000,   0.000000,  151, 15,  1,  1.61,0.06, 11.1, 6.84,   0.0, 0.00,9
722062,"        ", 154.871246,  29.387222, 154.868744,  29.383888,  888, 58,  7,  0.98,0.05, 12.8, 2.22,  14.3, 7.67,1
  5574,"M+425001", 154.933746,  22.451113, 154.929169,  22.451668, 1462,130, 10,  2.30,0.08, 18.7, 2.40,  21.7, 8.41,1
  5575,"        ", 154.946671,  22.593056, 154.945419,  22.594168, 1471,123,  5,  1.28,0.07, 11.0, 2.33,  23.8, 8.23,1
202045,"094-005 ", 155.235413,  20.158611, 155.233734,  20.155556, 1557, 73,  4,  1.31,0.04, 21.0, 1.62,  21.8, 8.17,1
  5588,"124-004 ", 155.238327,  25.367500, 155.238327,  25.364166, 1287,190,  6,  3.32,0.09, 21.1, 2.55,  21.1, 8.54,1
208579,"HIdetHVC", 155.312088,  28.136389,   0.000000,   0.000000,  103, 20,  0, 53.93,0.12,250.2,10.40,   0.0, 0.00,9
  5590,"N3213   ", 155.327103,  19.652222, 155.322510,  19.651112, 1347,134,  2,  1.62,0.06, 14.3, 2.19,  22.1, 8.27,1
202240,"        ", 155.332092,  12.172501, 155.334183,  12.176945, 2837, 85,  5,  1.52,0.05, 18.5, 1.98,  43.3, 8.83,1
208473,"HIdetHVC", 155.375412,  27.966946,   0.000000,   0.000000,  101, 24,  0, 14.41,0.08,109.4, 5.12,   0.0, 0.00,9
202137,"        ", 155.408752,   0.903333, 155.412079,   0.900000,  701, 42,  3,  1.22,0.06, 14.0, 2.94,   9.4, 7.41,1
  5595,"065-007 ", 155.409592,  12.578889, 155.409180,  12.576111, 2909,134,  2,  4.89,0.07, 36.6, 2.26,  30.9, 9.04,1
208583,"Leo P   ", 155.437912,  18.083612, 155.437088,  18.089445,  263, 24,  2,  1.31,0.04, 24.7, 2.31,   1.7, 5.96,1
208712,"HIdet   ", 155.609161,  19.388056,   0.000000,   0.000000, 1282, 28,  2,  2.55,0.06, 26.6, 3.90,  21.1, 8.43,1
208713,"HIdet   ", 155.817078,  19.538889,   0.000000,   0.000000, 1311, 17,  3,  1.79,0.06, 29.6, 3.01,  21.6, 8.29,1
208714,"HIdet   ", 155.867920,  19.660555,   0.000000,   0.000000, 1301, 31,  5,  2.35,0.07, 32.0, 2.85,  21.4, 8.41,1
208715,"HIdetnr ", 155.869568,  19.934444,   0.000000,   0.000000, 1307,116, 13,  2.88,0.05, 35.4, 1.69,  21.5, 8.50,1
  5620,"N3227   ", 155.871246,  19.862778, 155.877502,  19.865000, 1126,412,  3, 17.52,0.10, 95.2, 2.00,  18.6, 9.16,1
731448,"        ", 155.938751,  27.118055, 155.937500,  27.110834,  540, 39,  4,  0.94,0.04, 16.8, 1.95,   7.5, 7.10,1
  5629,"        ", 156.053329,  21.051111, 156.053741,  21.050278, 1238,113,  2,  3.58,0.06, 36.9, 2.04,  21.8, 8.60,1
205148,"        ", 156.059570,  15.285278, 156.059158,  15.285556, 3119, 30,  7,  0.36,0.04,  6.7, 2.15,  47.3, 8.28,1
731449,"        ", 156.062073,  24.433054, 156.057495,  24.432777, 1230, 76,  5,  0.63,0.05,  7.6, 2.10,  20.3, 7.79,1
208560,"        ", 156.086243,  28.577501, 156.083755,  28.575556, 1355, 35,  4,  0.55,0.03, 11.9, 1.70,  22.1, 7.80,1
200970,"FGC1063 ", 156.155411,  11.906111, 156.155411,  11.908055, 2432,151,  2,  2.87,0.06, 24.3, 1.96,  37.5, 8.98,1
208716,"HIdet   ", 156.162506,  20.153889,   0.000000,   0.000000, 1189, 25,  4,  0.52,0.03, 13.8, 1.62,  19.7, 7.68,1
  5633,"094-035 ", 156.165405,  14.760555, 156.166656,  14.756389, 1382,167,  2, 18.62,0.10,119.6, 2.68,  22.6, 9.35,1
207844,"nrN3227 ", 156.208755,  20.205833,   0.000000,   0.000000, 1183, 42,  3,  0.91,0.04, 17.7, 1.75,  19.6, 7.92,1
  5637,"N3239   ", 156.269180,  17.149445, 156.275833,  17.160555,  752,161,  3, 60.73,0.09,428.7, 2.49,  10.8, 9.23,1
202046,"ADBS    ", 156.317078,  20.154722,   0.000000,   0.000000, 1201, 34,  2,  3.58,0.07, 41.4, 3.23,  19.9, 8.52,1
  5642,"065-029 ", 156.421661,  11.745833, 156.423340,  11.738889, 2349,245,  4,  6.13,0.08, 35.2, 2.02,  43.2, 9.43,1
722198,"        ", 156.423340,  28.683054, 156.413345,  28.680277, 1475, 19,  6,  0.35,0.03,  9.0, 1.84,  23.9, 7.67,1
203913,"037-033 ", 156.442917,   5.650834, 156.443344,   5.653334, 1155, 99,  3,  3.08,0.07, 27.2, 2.53,  18.8, 8.41,1
  5646,"094-048 ", 156.470825,  14.363611, 156.470825,  14.363334, 1368,221,  2, 11.20,0.08, 74.5, 2.26,  22.4, 9.12,1
208745,"nrN3227 ", 156.497086,  20.364166,   0.000000,   0.000000, 1219, 46,  4,  3.46,0.05, 63.6, 1.77,  20.2, 8.52,1
  5653,"I 610   ", 156.623337,  20.222500, 156.617920,  20.228334, 1168,296,  4,  1.64,0.06, 14.8, 1.44,  19.4, 8.16,1
208746,"nrI610  ", 156.623749,  20.371666,   0.000000,   0.000000, 1241, 67,  4,  1.12,0.05, 13.2, 2.29,  20.5, 8.05,1
  5661,"N3246   ", 156.673752,   3.861111, 156.674164,   3.861667, 2149,244,  2, 21.68,0.10,118.3, 2.62,  33.1, 9.75,1
202243,"        ", 156.675842,  11.897778, 156.674576,  11.897223, 2283, 89,  4,  2.03,0.05, 25.2, 1.90,  35.3, 8.78,1
208315,"HIdetHVC", 156.744156,   8.783055,   0.000000,   0.000000,  148, 21,  2,  4.93,0.08, 43.9, 5.11,   0.0, 0.00,9
  5662,"N3245A  ", 156.756256,  28.640556, 156.755005,  28.639166, 1324,176,  2,  7.93,0.06, 73.7, 1.81,  27.3, 9.14,1
205090,"        ", 156.813736,  24.163889, 156.806244,  24.161943, 1204, 53,  6,  3.25,0.07, 37.2, 2.64,  20.0, 8.48,1
208736,"        ", 156.868744,  23.315277, 156.859573,  23.303610, 1495,128,  4,  1.74,0.07, 14.7, 2.34,  24.3, 8.38,1
731452,"        ", 156.926254,  24.268888, 156.922913,  24.271389, 1226, 62,  4,  2.81,0.06, 33.1, 2.38,  20.3, 8.44,1
  5672,"124-026 ", 157.094162,  22.571390, 157.086655,  22.570835,  536, 95,  2,  3.17,0.06, 30.5, 2.38,   6.2, 7.46,1
208295,"        ", 157.114166,   8.174167, 157.113327,   8.173889, 1491, 91,  5,  1.13,0.06, 11.2, 2.35,  24.1, 8.19,1
  5675,"M+327047", 157.122482,  19.560833, 157.124985,  19.562777, 1106, 83,  2,  4.55,0.06, 44.8, 2.47,  18.4, 8.56,1
  5677,"037-044 ", 157.157913,   3.561944, 157.159164,   3.560278, 1153,109,  2,  7.15,0.07, 60.0, 2.54,  18.7, 8.77,1
204538,"        ", 157.182495,   2.066111, 157.179169,   2.063611, 2071, 28,  2,  1.80,0.06, 25.3, 2.90,  31.9, 8.64,1
208394,"        ", 157.182907,   4.731389, 157.182495,   4.734445, 1181, 27,  4,  0.56,0.05, 10.1, 2.32,  19.2, 7.69,1
200426,"037-047 ", 157.199585,   4.231667, 157.200409,   4.234722, 2158,104,  9,  2.81,0.08, 22.6, 2.71,  33.3, 8.87,1
749314,"        ", 157.208328,  27.011110, 157.208328,  27.007778, 2011, 84, 18,  0.68,0.05,  9.0, 1.84,  31.4, 8.20,1
202218,"        ", 157.227066,   9.858334, 157.232498,   9.863056, 1190, 39,  5,  0.62,0.04, 10.0, 2.16,  19.6, 7.75,1
731454,"        ", 157.259583,  25.284166, 157.244156,  25.286943, 1253, 18,  5,  0.20,0.03,  4.5, 2.13,  20.7, 7.31,2
749315,"        ", 157.283752,  26.904167, 157.276672,  26.910555,  645, 31, 11,  0.34,0.04,  6.6, 2.01,   9.2, 6.83,1
201987,"KK 90   ", 157.295425,  22.774166, 157.295013,  22.775555, 1205,100,  5,  3.43,0.06, 32.7, 2.34,  20.0, 8.51,1
  5685,"N3254   ", 157.337921,  29.491945, 157.332916,  29.491388, 1358,399,  2, 39.18,0.12,180.8, 2.42,  30.8, 9.94,1
  5695,"065-046 ", 157.444168,  13.021389, 157.444580,  13.018055, 2943,227,  7,  4.55,0.10, 25.6, 2.63,  44.8, 9.33,1
739491,"        ", 157.475006,  20.804722, 157.473755,  20.801388, 2901,145,  5,  2.99,0.06, 27.1, 2.04,  44.0, 9.14,1
208541,"HIdetHVC", 157.514160,   2.914444,   0.000000,   0.000000,   92, 27,  1, 13.90,0.08, 91.2, 6.40,   0.0, 0.00,9
749316,"        ", 157.546249,  27.391111, 157.539993,  27.388611, 1322, 41, 12,  0.44,0.04,  7.1, 2.13,  21.7, 7.69,1
203709,"        ", 157.686661,   6.123889, 157.684586,   6.125278,  640, 27,  3,  1.11,0.05, 18.7, 2.46,   8.2, 7.25,1
739497,"        ", 157.707916,  23.959167, 157.707077,  23.965000, 1318, 37,  5,  0.52,0.04,  8.8, 2.11,  21.7, 7.76,1
205156,"        ", 157.716248,  12.459167, 157.720413,  12.446667,  915, 21,  6,  0.32,0.04,  6.6, 2.22,  14.2, 7.18,1
  5705,"N3265   ", 157.783325,  28.799721, 157.777924,  28.796110, 1441,195,  5,  1.79,0.06, 15.8, 1.81,  23.4, 8.37,1
  5706,"KDG 70  ", 157.796249,  34.503887, 157.795410,  34.503056, 1496, 30,  2,  3.75,0.06, 55.2, 2.70,  24.0, 8.71,1
  5708,"037-061 ", 157.804993,   4.470278, 157.804993,   4.471944, 1176,169,  2, 34.11,0.10,216.6, 2.70,  20.3, 9.52,1
202244,"        ", 157.924164,  13.834167, 157.919998,  13.834444, 1288,102,  3,  2.06,0.06, 22.3, 2.05,  21.3, 8.34,1
  5716,"D500-02 ", 157.928329,  25.307499, 157.930832,  25.307222, 1276,122,  2, 12.25,0.06,117.5, 2.10,  21.1, 9.11,1
739509,"        ", 157.958755,  23.415833, 157.957077,  23.417221, 1212, 56,  6,  0.88,0.05, 11.9, 2.18,  20.1, 7.93,1
202015,"LeG01   ", 157.978745,  12.931945, 157.975006,  12.926945, 2827, 48,  8,  0.43,0.05,  6.5, 2.10,  43.1, 8.28,1
731457,"        ", 157.994995,  28.030277, 157.982498,  28.025833,  454, 36,  6,  0.62,0.04, 11.5, 1.96,  11.1, 7.26,1
739514,"        ", 157.996658,  22.100279, 157.986252,  22.096945, 1183, 94,  4,  1.27,0.06, 13.1, 2.22,  19.7, 8.07,1
204139,"        ", 158.006256,   4.351944, 158.005432,   4.346111, 1147, 68,  8,  0.46,0.05,  5.4, 2.30,  18.6, 7.58,2
  5721,"N3274   ", 158.074600,  27.667500, 158.071671,  27.668610,  541,160,  2, 50.32,0.09,353.0, 2.51,   6.5, 8.70,1
208425,"HIdetHVC", 158.125839,   6.474444,   0.000000,   0.000000,  118, 18, 19,  0.72,0.08,  9.5, 3.64,   0.0, 0.00,9
208426,"HIdetHVC", 158.132507,   6.445833,   0.000000,   0.000000,  120, 12,  8,  0.32,0.04,  6.7, 2.67,   0.0, 0.00,9
208427,"HIdetHVC", 158.144180,   6.494166,   0.000000,   0.000000,  121, 14,  5,  0.29,0.03,  6.8, 2.25,   0.0, 0.00,9
208562,"        ", 158.200012,  28.937777, 158.193756,  28.920000, 1809, 73, 11,  0.67,0.05,  9.0, 1.94,  28.5, 8.11,1
208592,"        ", 158.220413,  16.710835, 158.224167,  16.713890, 1747, 63,  6,  0.67,0.05,  8.3, 2.25,  27.9, 8.09,1
  5731,"N3277   ", 158.235428,  28.511110, 158.230835,  28.511110, 1420,246,  5,  3.22,0.08, 23.5, 1.95,  23.2, 8.61,1
739526,"        ", 158.279999,  23.561666, 158.285843,  23.559999, 1292, 61, 20,  0.45,0.05,  5.3, 2.39,  21.4, 7.69,2
208429,"HIdetHVC", 158.295425,   5.846667,   0.000000,   0.000000,  110, 12,  8,  0.27,0.04,  6.3, 2.34,   0.0, 0.00,9
202016,"LeG02   ", 158.330002,  10.187778, 158.330002,  10.189445, 1433, 32,  6,  0.62,0.06,  6.8, 2.37,  23.3, 7.90,1
739531,"        ", 158.349167,  21.585556, 158.339584,  21.594444, 1352, 23,  7,  0.41,0.05,  7.0, 2.63,  22.3, 7.68,1
208422,"HIdetHVC", 158.353760,   5.795278,   0.000000,   0.000000,  103, 38,  1,  9.52,0.10, 51.0, 5.70,   0.0, 0.00,9
205161,"        ", 158.526657,  15.785556, 158.523331,  15.780556, 1218,114,  4,  1.10,0.06, 10.0, 2.31,  20.3, 8.03,1
  5739,"065-058 ", 158.580429,  13.746667, 158.583328,  13.752778, 2968,238, 14,  2.25,0.10, 12.0, 2.71,  45.1, 9.03,1
  5738,"183-028 ", 158.629593,  35.255833, 158.624588,  35.256390, 1522,144,  2,  3.87,0.08, 28.4, 2.54,  33.3, 9.01,1
208330,"HIdetHVC", 158.648743,  13.902222,   0.000000,   0.000000,   86, 27,  5,  1.52,0.07, 17.7, 3.53,   0.0, 0.00,9
202048,"ADBS    ", 158.666672,  23.087223, 158.665405,  23.089724, 1237, 54,  2,  4.47,0.05, 56.4, 2.37,  20.6, 8.65,1
  5741,"I 622   ", 158.678329,  11.197778, 158.678329,  11.196667, 1389,347,  4,  4.23,0.08, 24.9, 1.81,  33.4, 9.05,1
208841,"HIdetHVC", 158.688324,  34.378056,   0.000000,   0.000000,   86, 27,  0, 21.52,0.13, 90.1, 9.93,   0.0, 0.00,9
  5742,"N3287   ", 158.698761,  21.651388, 158.697495,  21.649445, 1295,201,  3,  8.07,0.08, 59.7, 2.13,  14.8, 8.62,1
205647,"        ", 158.699173,  35.645557, 158.701248,  35.631943,  908, 39,  7,  0.51,0.06,  5.8, 3.08,  14.8, 7.42,2
722308,"        ", 158.720825,  28.669167, 158.712921,  28.663889, 1310, 47,  4,  0.78,0.04, 12.7, 1.97,  21.6, 7.93,1
202248,"        ", 158.735001,  11.481944, 158.733749,  11.492223, 1177, 62, 12,  0.67,0.06,  6.2, 2.35,  19.5, 7.78,1
749410,"        ", 158.850418,  25.191387, 158.846237,  25.190277, 1368, 27,  2,  0.91,0.04, 17.6, 2.12,  22.5, 8.04,1
208423,"HIdetHVC", 158.924988,   5.085000,   0.000000,   0.000000,  101, 35,  1, 15.42,0.12, 72.5, 6.90,   0.0, 0.00,9
201524,"124-041 ", 158.929581,  26.128334, 158.924988,  26.125834, 1401, 80,  4,  1.83,0.06, 20.6, 2.19,  23.0, 8.36,1
202017,"LeG03   ", 158.953735,   8.482778, 158.953735,   8.480277, 1158, 70,  2,  2.11,0.06, 22.7, 2.48,  19.1, 8.26,1
208842,"HIdetHVC", 159.008347,  34.419724,   0.000000,   0.000000,   88, 33,  0, 11.71,0.12, 52.9, 8.49,   0.0, 0.00,9
208331,"HIdetHVC", 159.042084,  13.960834,   0.000000,   0.000000,   95, 22,  2,  1.39,0.06, 19.6, 3.19,   0.0, 0.00,9
  5758,"        ", 159.052917,  13.447500, 159.052917,  13.449166, 2957,121,  4,  1.27,0.06, 11.9, 2.17,  45.0, 8.78,1
201989,"KK 92   ", 159.065842,  27.537222, 159.068756,  27.538332, 1369, 77,  2,  3.47,0.06, 38.1, 2.31,  22.5, 8.62,1
  5761,"N3299   ", 159.096664,  12.711945, 159.100006,  12.706667,  604,112,  2,  3.97,0.06, 36.1, 2.32,  12.3, 8.15,1
208843,"HIdetHVC", 159.124588,  34.023609,   0.000000,   0.000000,   89, 30,  1, 17.92,0.12, 82.8, 8.87,   0.0, 0.00,9
  5764,"154-031 ", 159.182922,  31.544167, 159.181244,  31.546110,  582,102,  2, 12.61,0.06,118.2, 2.35,   8.3, 8.31,1
202250,"        ", 159.236252,  13.938889, 159.235840,  13.933611, 2985,122,  4,  2.84,0.07, 23.9, 2.39,  45.4, 9.14,1
205165,"        ", 159.269165,  15.320278, 159.270004,  15.337500,  724, 27,  7,  0.30,0.03,  6.5, 1.94,   9.9, 6.84,1
208747,"HIdetHVC", 159.278748,  20.519167,   0.000000,   0.000000,   98, 23,  0,  2.68,0.05, 27.5, 4.24,   0.0, 0.00,9
  5774,"N3306   ", 159.292084,  12.655833, 159.292923,  12.652222, 2889,265,  3, 11.27,0.09, 66.0, 2.34,  46.6, 9.76,1
200496,"065-072 ", 159.349167,  12.162499, 159.347092,  12.156388, 2857,176,  5,  1.09,0.08,  8.3, 2.19,  43.5, 8.69,1
202262,"FGC125a ", 159.367508,  12.395278, 159.369583,  12.396111, 1330, 59,  4,  1.98,0.06, 26.0, 2.19,  12.3, 7.85,1
205224,"        ", 159.385834,  12.469166, 159.391663,  12.465000, 2831,134,  9,  1.43,0.07, 12.3, 2.23,  43.2, 8.80,1
208844,"HIdetHVC", 159.417908,  34.189724,   0.000000,   0.000000,   89, 30,  0, 22.02,0.13, 93.4, 9.72,   0.0, 0.00,9
208332,"HIdetHVC", 159.460007,  14.076111,   0.000000,   0.000000,   79, 24,  2,  1.60,0.07, 18.3, 3.81,   0.0, 0.00,9
200499,"065-074 ", 159.532913,  10.381667, 159.533325,  10.380834, 1175,178,  3,  9.03,0.09, 53.6, 2.42,  12.1, 8.49,1
